,num_sims,round,experiment,horizon,base_name,fluoride_name,substrate_name,yield
27731,184.0,131.0,0.0,131.0,BTMG,3-NO2,s12,0.0
27732,184.0,132.0,0.0,132.0,BTMG,3-CF3,s11,0.39
27733,184.0,133.0,0.0,133.0,DBU,PBSF,s12,0.65
27734,184.0,134.0,0.0,134.0,BTPP,3-NO2,s6,0.49
27735,184.0,135.0,0.0,135.0,BTPP,PBSF,s16,0.5
27736,184.0,136.0,0.0,136.0,DBU,PBSF,s13,0.91
27737,184.0,137.0,0.0,137.0,DBU,3-NO2,s34,0.44
27738,184.0,138.0,0.0,138.0,BTMG,3-NO2,s34,0.3
27739,184.0,139.0,0.0,139.0,DBU,3-CF3,s1,0.47
27740,184.0,140.0,0.0,140.0,BTMG,3-Cl,s8,0.26
27741,184.0,141.0,0.0,141.0,DBU,PBSF,s4,0.6
27742,184.0,142.0,0.0,142.0,BTPP,3-CF3,s32,0.36
27743,184.0,143.0,0.0,143.0,MTBD,3-Cl,s18,0.36
27744,184.0,144.0,0.0,144.0,BTPP,3-NO2,s10,0.56
27745,184.0,145.0,0.0,145.0,DBU,PyFluor,s22,0.42
27746,184.0,146.0,0.0,146.0,BTMG,PBSF,s5,0.76
27747,184.0,147.0,0.0,147.0,MTBD,3-Cl,s37,0.81
27748,184.0,148.0,0.0,148.0,BTMG,3-CF3,s17,0.83
27749,184.0,149.0,0.0,149.0,DBU,PyFluor,s21,0.29
27750,185.0,0.0,0.0,0.0,BTPP,PyFluor,s4,0.98
27751,185.0,1.0,0.0,1.0,MTBD,PyFluor,s31,0.08
27752,185.0,2.0,0.0,2.0,BTMG,3-Cl,s15,0.01
27753,185.0,3.0,0.0,3.0,BTPP,PBSF,s35,0.97
27754,185.0,4.0,0.0,4.0,BTPP,3-CF3,s2,0.6
27755,185.0,5.0,0.0,5.0,MTBD,PyFluor,s33,0.8
27756,185.0,6.0,0.0,6.0,BTMG,3-Cl,s36,0.26
27757,185.0,7.0,0.0,7.0,DBU,3-Cl,s6,0.06
27758,185.0,8.0,0.0,8.0,BTPP,PyFluor,s23,0.36
27759,185.0,9.0,0.0,9.0,BTPP,3-NO2,s34,0.14
27760,185.0,10.0,0.0,10.0,DBU,3-CF3,s20,0.43
27761,185.0,11.0,0.0,11.0,MTBD,PBSF,s4,0.82
27762,185.0,12.0,0.0,12.0,DBU,3-Cl,s22,0.23
27763,185.0,13.0,0.0,13.0,BTPP,PyFluor,s37,0.66
27764,185.0,14.0,0.0,14.0,MTBD,3-Cl,s12,0.0
27765,185.0,15.0,0.0,15.0,DBU,3-CF3,s24,0.23
27766,185.0,16.0,0.0,16.0,BTMG,PBSF,s22,0.65
27767,185.0,17.0,0.0,17.0,DBU,3-Cl,s36,0.31
27768,185.0,18.0,0.0,18.0,BTMG,PyFluor,s10,0.39
27769,185.0,19.0,0.0,19.0,BTPP,3-NO2,s24,0.3
27770,185.0,20.0,0.0,20.0,BTMG,3-NO2,s20,0.59
27771,185.0,21.0,0.0,21.0,DBU,3-Cl,s31,0.02
27772,185.0,22.0,0.0,22.0,DBU,3-CF3,s2,0.52
27773,185.0,23.0,0.0,23.0,DBU,3-NO2,s3,0.04
27774,185.0,24.0,0.0,24.0,DBU,PBSF,s10,0.76
27775,185.0,25.0,0.0,25.0,DBU,3-CF3,s1,0.47
27776,185.0,26.0,0.0,26.0,BTMG,3-NO2,s24,0.28
27777,185.0,27.0,0.0,27.0,BTMG,3-Cl,s27,0.38
27778,185.0,28.0,0.0,28.0,DBU,3-Cl,s21,0.28
27779,185.0,29.0,0.0,29.0,BTMG,3-NO2,s31,0.1
27780,185.0,30.0,0.0,30.0,BTPP,3-NO2,s36,0.59
27781,185.0,31.0,0.0,31.0,BTMG,3-NO2,s1,0.87
27782,185.0,32.0,0.0,32.0,BTPP,PyFluor,s22,0.43
27783,185.0,33.0,0.0,33.0,BTMG,3-NO2,s10,0.55
27784,185.0,34.0,0.0,34.0,DBU,3-NO2,s14,0.12
27785,185.0,35.0,0.0,35.0,DBU,3-CF3,s34,0.38
27786,185.0,36.0,0.0,36.0,BTPP,3-Cl,s16,0.11
27787,185.0,37.0,0.0,37.0,MTBD,3-NO2,s36,0.76
27788,185.0,38.0,0.0,38.0,BTPP,3-Cl,s2,0.42
27789,185.0,39.0,0.0,39.0,BTPP,PyFluor,s6,0.38
27790,185.0,40.0,0.0,40.0,MTBD,3-NO2,s4,0.89
27791,185.0,41.0,0.0,41.0,DBU,PyFluor,s17,0.12
27792,185.0,42.0,0.0,42.0,DBU,PyFluor,s6,0.13
27793,185.0,43.0,0.0,43.0,MTBD,PBSF,s28,0.13
27794,185.0,44.0,0.0,44.0,MTBD,3-Cl,s19,0.38
27795,185.0,45.0,0.0,45.0,MTBD,PBSF,s33,0.73
27796,185.0,46.0,0.0,46.0,DBU,PyFluor,s19,0.08
27797,185.0,47.0,0.0,47.0,BTMG,3-CF3,s8,0.28
27798,185.0,48.0,0.0,48.0,MTBD,PyFluor,s24,0.13
27799,185.0,49.0,0.0,49.0,BTPP,PyFluor,s35,0.91
27800,185.0,50.0,0.0,50.0,BTMG,PBSF,s1,0.84
27801,185.0,51.0,0.0,51.0,BTMG,3-Cl,s6,0.21
27802,185.0,52.0,0.0,52.0,DBU,3-Cl,s23,0.06
27803,185.0,53.0,0.0,53.0,DBU,PBSF,s25,0.06
27804,185.0,54.0,0.0,54.0,DBU,3-NO2,s36,0.69
27805,185.0,55.0,0.0,55.0,MTBD,3-Cl,s22,0.48
27806,185.0,56.0,0.0,56.0,DBU,PBSF,s23,0.15
27807,185.0,57.0,0.0,57.0,MTBD,PyFluor,s36,0.44
27808,185.0,58.0,0.0,58.0,BTPP,PBSF,s13,1.0
27809,185.0,59.0,0.0,59.0,BTMG,3-NO2,s18,0.84
27810,185.0,60.0,0.0,60.0,MTBD,3-NO2,s16,0.41
27811,185.0,61.0,0.0,61.0,BTPP,3-NO2,s13,0.3
27812,185.0,62.0,0.0,62.0,MTBD,3-NO2,s2,0.63
27813,185.0,63.0,0.0,63.0,MTBD,3-Cl,s13,0.02
27814,185.0,64.0,0.0,64.0,MTBD,PyFluor,s1,0.78
27815,185.0,65.0,0.0,65.0,BTMG,PyFluor,s29,0.8
27816,185.0,66.0,0.0,66.0,DBU,3-Cl,s10,0.23
27817,185.0,67.0,0.0,67.0,BTPP,PBSF,s26,0.83
27818,185.0,68.0,0.0,68.0,BTMG,3-CF3,s16,0.26
27819,185.0,69.0,0.0,69.0,MTBD,PBSF,s15,0.11
27820,185.0,70.0,0.0,70.0,MTBD,PBSF,s30,0.31
27821,185.0,71.0,0.0,71.0,BTPP,PyFluor,s18,0.85
27822,185.0,72.0,0.0,72.0,MTBD,PBSF,s31,0.09
27823,185.0,73.0,0.0,73.0,BTPP,3-Cl,s17,0.92
27824,185.0,74.0,0.0,74.0,BTPP,3-Cl,s31,0.07
27825,185.0,75.0,0.0,75.0,DBU,PBSF,s3,0.09
27826,185.0,76.0,0.0,76.0,BTMG,3-CF3,s15,0.06
27827,185.0,77.0,0.0,77.0,BTPP,PyFluor,s29,0.65
27828,185.0,78.0,0.0,78.0,BTMG,PyFluor,s7,0.76
27829,185.0,79.0,0.0,79.0,BTPP,3-NO2,s21,0.42
27830,185.0,80.0,0.0,80.0,MTBD,3-Cl,s2,0.54
27831,185.0,81.0,0.0,81.0,BTPP,3-CF3,s28,0.0
27832,185.0,82.0,0.0,82.0,BTMG,3-Cl,s14,0.02
27833,185.0,83.0,0.0,83.0,MTBD,3-Cl,s6,0.17
27834,185.0,84.0,0.0,84.0,DBU,PBSF,s7,0.52
27835,185.0,85.0,0.0,85.0,BTMG,3-CF3,s27,0.47
27836,185.0,86.0,0.0,86.0,BTPP,PyFluor,s28,0.0
27837,185.0,87.0,0.0,87.0,MTBD,PBSF,s11,0.74
27838,185.0,88.0,0.0,88.0,BTMG,PBSF,s4,0.91
27839,185.0,89.0,0.0,89.0,BTMG,PBSF,s2,0.61
27840,185.0,90.0,0.0,90.0,BTMG,PyFluor,s15,0.04
27841,185.0,91.0,0.0,91.0,BTPP,PBSF,s2,0.65
27842,185.0,92.0,0.0,92.0,BTMG,PyFluor,s37,0.59
27843,185.0,93.0,0.0,93.0,DBU,3-Cl,s28,0.0
27844,185.0,94.0,0.0,94.0,BTPP,PyFluor,s33,0.8
27845,185.0,95.0,0.0,95.0,DBU,3-Cl,s29,0.58
27846,185.0,96.0,0.0,96.0,MTBD,PBSF,s14,0.48
27847,185.0,97.0,0.0,97.0,DBU,PyFluor,s15,0.06
27848,185.0,98.0,0.0,98.0,BTMG,PyFluor,s33,0.82
27849,185.0,99.0,0.0,99.0,MTBD,3-CF3,s14,0.06
27850,185.0,100.0,0.0,100.0,MTBD,3-NO2,s21,0.46
27851,185.0,101.0,0.0,101.0,MTBD,3-Cl,s17,0.36
27852,185.0,102.0,0.0,102.0,BTPP,PBSF,s18,0.68
27853,185.0,103.0,0.0,103.0,MTBD,3-CF3,s27,0.37
27854,185.0,104.0,0.0,104.0,DBU,3-Cl,s4,0.53
27855,185.0,105.0,0.0,105.0,BTPP,3-Cl,s23,0.52
27856,185.0,106.0,0.0,106.0,BTPP,PyFluor,s2,0.53
27857,185.0,107.0,0.0,107.0,BTPP,3-Cl,s15,0.02
27858,185.0,108.0,0.0,108.0,DBU,3-Cl,s12,0.0
27859,185.0,109.0,0.0,109.0,BTMG,3-NO2,s2,0.55
27860,185.0,110.0,0.0,110.0,BTPP,3-NO2,s8,0.28
27861,185.0,111.0,0.0,111.0,MTBD,3-NO2,s10,0.65
27862,185.0,112.0,0.0,112.0,BTMG,PBSF,s24,0.13
27863,185.0,113.0,0.0,113.0,DBU,3-Cl,s11,0.25
27864,185.0,114.0,0.0,114.0,BTMG,3-Cl,s35,0.86
27865,185.0,115.0,0.0,115.0,MTBD,3-NO2,s37,0.82
27866,185.0,116.0,0.0,116.0,BTMG,3-Cl,s10,0.3
27867,185.0,117.0,0.0,117.0,BTMG,PyFluor,s16,0.2
27868,185.0,118.0,0.0,118.0,DBU,PBSF,s14,0.4
27869,185.0,119.0,0.0,119.0,BTPP,3-CF3,s8,0.31
27870,185.0,120.0,0.0,120.0,MTBD,3-NO2,s1,0.82
27871,185.0,121.0,0.0,121.0,BTMG,3-Cl,s19,0.45
27872,185.0,122.0,0.0,122.0,MTBD,3-CF3,s3,0.04
27873,185.0,123.0,0.0,123.0,DBU,PyFluor,s23,0.06
27874,185.0,124.0,0.0,124.0,DBU,3-NO2,s12,0.0
27875,185.0,125.0,0.0,125.0,BTPP,PBSF,s17,0.68
27876,185.0,126.0,0.0,126.0,BTMG,3-NO2,s11,0.4
27877,185.0,127.0,0.0,127.0,BTPP,PBSF,s10,0.82
27878,185.0,128.0,0.0,128.0,BTMG,3-NO2,s9,0.12
27879,185.0,129.0,0.0,129.0,DBU,3-NO2,s17,0.21
27880,185.0,130.0,0.0,130.0,BTMG,PBSF,s35,0.81
27881,185.0,131.0,0.0,131.0,MTBD,PyFluor,s21,0.34
27882,185.0,132.0,0.0,132.0,BTPP,3-Cl,s30,0.35
27883,185.0,133.0,0.0,133.0,BTPP,PyFluor,s14,0.02
27884,185.0,134.0,0.0,134.0,BTMG,PBSF,s17,0.48
27885,185.0,135.0,0.0,135.0,BTMG,PyFluor,s4,0.91
27886,185.0,136.0,0.0,136.0,BTPP,3-Cl,s6,0.32
27887,185.0,137.0,0.0,137.0,BTPP,3-Cl,s22,0.18
27888,185.0,138.0,0.0,138.0,DBU,3-CF3,s10,0.47
27889,185.0,139.0,0.0,139.0,BTMG,3-NO2,s35,0.88
27890,185.0,140.0,0.0,140.0,MTBD,3-Cl,s16,0.18
27891,185.0,141.0,0.0,141.0,BTPP,PBSF,s24,0.16
27892,185.0,142.0,0.0,142.0,MTBD,PyFluor,s23,0.16
27893,185.0,143.0,0.0,143.0,DBU,PyFluor,s20,0.3
27894,185.0,144.0,0.0,144.0,MTBD,PyFluor,s37,0.73
27895,185.0,145.0,0.0,145.0,DBU,3-CF3,s25,0.01
27896,185.0,146.0,0.0,146.0,DBU,3-CF3,s32,0.32
27897,185.0,147.0,0.0,147.0,DBU,3-NO2,s10,0.55
27898,185.0,148.0,0.0,148.0,BTPP,3-Cl,s28,0.0
27899,185.0,149.0,0.0,149.0,DBU,3-NO2,s2,0.54
27900,186.0,0.0,0.0,0.0,DBU,3-NO2,s11,0.48
27901,186.0,1.0,0.0,1.0,BTMG,PBSF,s4,0.91
27902,186.0,2.0,0.0,2.0,DBU,3-NO2,s12,0.0
27903,186.0,3.0,0.0,3.0,BTMG,3-NO2,s28,0.03
27904,186.0,4.0,0.0,4.0,BTPP,3-CF3,s36,0.57
27905,186.0,5.0,0.0,5.0,BTPP,3-NO2,s18,0.89
27906,186.0,6.0,0.0,6.0,MTBD,PBSF,s9,0.79
27907,186.0,7.0,0.0,7.0,MTBD,3-NO2,s29,0.37
27908,186.0,8.0,0.0,8.0,BTPP,PyFluor,s24,0.09
27909,186.0,9.0,0.0,9.0,BTMG,PyFluor,s32,0.39
27910,186.0,10.0,0.0,10.0,MTBD,3-Cl,s6,0.17
27911,186.0,11.0,0.0,11.0,DBU,PyFluor,s36,0.34
27912,186.0,12.0,0.0,12.0,BTPP,PyFluor,s19,0.05
27913,186.0,13.0,0.0,13.0,BTMG,PBSF,s5,0.76
27914,186.0,14.0,0.0,14.0,BTMG,3-Cl,s15,0.01
27915,186.0,15.0,0.0,15.0,BTMG,PyFluor,s17,0.57
27916,186.0,16.0,0.0,16.0,MTBD,3-CF3,s17,0.36
27917,186.0,17.0,0.0,17.0,DBU,PBSF,s27,0.71
27918,186.0,18.0,0.0,18.0,DBU,PyFluor,s11,0.45
27919,186.0,19.0,0.0,19.0,MTBD,3-CF3,s3,0.04
27920,186.0,20.0,0.0,20.0,BTMG,PyFluor,s1,0.79
27921,186.0,21.0,0.0,21.0,DBU,3-Cl,s2,0.4
27922,186.0,22.0,0.0,22.0,BTPP,PBSF,s29,0.79
27923,186.0,23.0,0.0,23.0,BTPP,3-Cl,s37,0.78
27924,186.0,24.0,0.0,24.0,BTPP,PBSF,s3,0.22
27925,186.0,25.0,0.0,25.0,MTBD,3-NO2,s35,0.55
27926,186.0,26.0,0.0,26.0,BTMG,PBSF,s17,0.48
27927,186.0,27.0,0.0,27.0,DBU,3-CF3,s37,0.45
27928,186.0,28.0,0.0,28.0,BTMG,PyFluor,s5,0.69
27929,186.0,29.0,0.0,29.0,BTPP,3-Cl,s3,0.0
27930,186.0,30.0,0.0,30.0,DBU,3-NO2,s35,0.2
27931,186.0,31.0,0.0,31.0,BTPP,3-CF3,s37,0.78
27932,186.0,32.0,0.0,32.0,MTBD,3-NO2,s32,0.5
27933,186.0,33.0,0.0,33.0,DBU,PyFluor,s35,0.18
27934,186.0,34.0,0.0,34.0,BTPP,3-CF3,s20,0.65
27935,186.0,35.0,0.0,35.0,BTMG,3-CF3,s29,0.81
27936,186.0,36.0,0.0,36.0,MTBD,3-NO2,s11,0.48
27937,186.0,37.0,0.0,37.0,MTBD,PyFluor,s18,0.41
27938,186.0,38.0,0.0,38.0,BTPP,PBSF,s25,0.1
27939,186.0,39.0,0.0,39.0,MTBD,PBSF,s29,0.92
27940,186.0,40.0,0.0,40.0,MTBD,3-NO2,s28,0.05
27941,186.0,41.0,0.0,41.0,MTBD,3-Cl,s7,0.72
27942,186.0,42.0,0.0,42.0,BTPP,PBSF,s28,0.07
27943,186.0,43.0,0.0,43.0,MTBD,3-NO2,s6,0.36
27944,186.0,44.0,0.0,44.0,BTPP,PBSF,s35,0.97
27945,186.0,45.0,0.0,45.0,BTMG,PBSF,s33,0.74
27946,186.0,46.0,0.0,46.0,MTBD,PyFluor,s2,0.59
27947,186.0,47.0,0.0,47.0,BTPP,PyFluor,s4,0.98
27948,186.0,48.0,0.0,48.0,MTBD,PBSF,s8,0.23
27949,186.0,49.0,0.0,49.0,BTMG,PBSF,s24,0.13
27950,186.0,50.0,0.0,50.0,DBU,3-NO2,s1,0.52
27951,186.0,51.0,0.0,51.0,MTBD,3-Cl,s30,0.43
27952,186.0,52.0,0.0,52.0,DBU,3-CF3,s31,0.03
27953,186.0,53.0,0.0,53.0,BTPP,3-Cl,s25,0.0
27954,186.0,54.0,0.0,54.0,BTPP,PBSF,s18,0.68
27955,186.0,55.0,0.0,55.0,BTMG,3-CF3,s3,0.0
27956,186.0,56.0,0.0,56.0,BTMG,PBSF,s30,0.42
27957,186.0,57.0,0.0,57.0,BTPP,PBSF,s26,0.83
27958,186.0,58.0,0.0,58.0,DBU,PyFluor,s31,0.03
27959,186.0,59.0,0.0,59.0,BTMG,3-NO2,s19,0.49
27960,186.0,60.0,0.0,60.0,BTMG,PBSF,s18,0.66
27961,186.0,61.0,0.0,61.0,BTMG,PBSF,s28,0.09
27962,186.0,62.0,0.0,62.0,MTBD,3-NO2,s13,0.14
27963,186.0,63.0,0.0,63.0,MTBD,3-CF3,s1,0.87
27964,186.0,64.0,0.0,64.0,MTBD,PyFluor,s22,0.59
27965,186.0,65.0,0.0,65.0,MTBD,PBSF,s17,0.37
27966,186.0,66.0,0.0,66.0,MTBD,3-CF3,s34,0.37
27967,186.0,67.0,0.0,67.0,DBU,PyFluor,s6,0.13
27968,186.0,68.0,0.0,68.0,BTMG,3-CF3,s37,0.78
27969,186.0,69.0,0.0,69.0,MTBD,3-NO2,s5,0.66
27970,186.0,70.0,0.0,70.0,BTMG,PyFluor,s31,0.05
27971,186.0,71.0,0.0,71.0,DBU,3-NO2,s23,0.11
27972,186.0,72.0,0.0,72.0,BTMG,3-Cl,s29,0.79
27973,186.0,73.0,0.0,73.0,BTMG,3-CF3,s14,0.05
27974,186.0,74.0,0.0,74.0,DBU,PyFluor,s7,0.54
27975,186.0,75.0,0.0,75.0,MTBD,PyFluor,s25,0.01
27976,186.0,76.0,0.0,76.0,BTPP,3-NO2,s29,0.44
27977,186.0,77.0,0.0,77.0,DBU,PBSF,s28,0.13
27978,186.0,78.0,0.0,78.0,BTMG,3-CF3,s20,0.59
27979,186.0,79.0,0.0,79.0,DBU,PBSF,s22,0.35
27980,186.0,80.0,0.0,80.0,MTBD,PyFluor,s14,0.03
27981,186.0,81.0,0.0,81.0,DBU,3-Cl,s6,0.06
27982,186.0,82.0,0.0,82.0,BTPP,3-CF3,s35,0.93
27983,186.0,83.0,0.0,83.0,BTPP,PyFluor,s34,0.2
27984,186.0,84.0,0.0,84.0,BTPP,3-CF3,s32,0.36
27985,186.0,85.0,0.0,85.0,BTMG,3-CF3,s28,0.01
27986,186.0,86.0,0.0,86.0,DBU,PyFluor,s16,0.35
27987,186.0,87.0,0.0,87.0,DBU,3-Cl,s24,0.22
27988,186.0,88.0,0.0,88.0,BTPP,PBSF,s7,0.46
27989,186.0,89.0,0.0,89.0,BTPP,PBSF,s23,0.32
27990,186.0,90.0,0.0,90.0,BTMG,PyFluor,s33,0.82
27991,186.0,91.0,0.0,91.0,BTPP,3-CF3,s17,0.99
27992,186.0,92.0,0.0,92.0,BTMG,3-NO2,s37,0.86
27993,186.0,93.0,0.0,93.0,BTMG,PBSF,s1,0.84
27994,186.0,94.0,0.0,94.0,BTPP,PBSF,s2,0.65
27995,186.0,95.0,0.0,95.0,DBU,PyFluor,s9,0.01
27996,186.0,96.0,0.0,96.0,MTBD,PyFluor,s3,0.05
27997,186.0,97.0,0.0,97.0,BTPP,3-NO2,s24,0.3
27998,186.0,98.0,0.0,98.0,DBU,3-CF3,s30,0.4
27999,186.0,99.0,0.0,99.0,DBU,PBSF,s14,0.4
28000,186.0,100.0,0.0,100.0,MTBD,3-CF3,s33,0.79
28001,186.0,101.0,0.0,101.0,BTMG,3-Cl,s30,0.41
28002,186.0,102.0,0.0,102.0,MTBD,3-NO2,s37,0.82
28003,186.0,103.0,0.0,103.0,MTBD,3-NO2,s8,0.2
28004,186.0,104.0,0.0,104.0,DBU,PBSF,s11,0.59
28005,186.0,105.0,0.0,105.0,MTBD,3-NO2,s15,0.07
28006,186.0,106.0,0.0,106.0,BTPP,PBSF,s1,0.94
28007,186.0,107.0,0.0,107.0,BTMG,3-CF3,s24,0.32
28008,186.0,108.0,0.0,108.0,BTMG,3-Cl,s32,0.15
28009,186.0,109.0,0.0,109.0,DBU,PBSF,s36,0.82
28010,186.0,110.0,0.0,110.0,BTMG,3-Cl,s28,0.0
28011,186.0,111.0,0.0,111.0,MTBD,PyFluor,s12,0.0
28012,186.0,112.0,0.0,112.0,DBU,3-NO2,s37,0.49
28013,186.0,113.0,0.0,113.0,DBU,3-CF3,s34,0.38
28014,186.0,114.0,0.0,114.0,BTMG,3-Cl,s22,0.1
28015,186.0,115.0,0.0,115.0,MTBD,3-CF3,s29,0.64
28016,186.0,116.0,0.0,116.0,DBU,PyFluor,s33,0.61
28017,186.0,117.0,0.0,117.0,BTMG,PBSF,s19,0.39
28018,186.0,118.0,0.0,118.0,BTMG,3-Cl,s3,0.0
28019,186.0,119.0,0.0,119.0,MTBD,3-NO2,s20,0.55
28020,186.0,120.0,0.0,120.0,MTBD,PyFluor,s24,0.13
28021,186.0,121.0,0.0,121.0,DBU,3-NO2,s19,0.37
28022,186.0,122.0,0.0,122.0,DBU,3-Cl,s8,0.06
28023,186.0,123.0,0.0,123.0,MTBD,PyFluor,s36,0.44
28024,186.0,124.0,0.0,124.0,BTPP,PyFluor,s29,0.65
28025,186.0,125.0,0.0,125.0,BTMG,3-NO2,s21,0.52
28026,186.0,126.0,0.0,126.0,BTMG,3-CF3,s26,0.84
28027,186.0,127.0,0.0,127.0,DBU,PBSF,s37,0.57
28028,186.0,128.0,0.0,128.0,BTMG,PyFluor,s24,0.09
28029,186.0,129.0,0.0,129.0,DBU,3-NO2,s4,0.65
28030,186.0,130.0,0.0,130.0,BTPP,3-NO2,s3,0.0
28031,186.0,131.0,0.0,131.0,BTMG,PyFluor,s4,0.91
28032,186.0,132.0,0.0,132.0,BTPP,3-Cl,s23,0.52
28033,186.0,133.0,0.0,133.0,DBU,3-CF3,s3,0.02
28034,186.0,134.0,0.0,134.0,DBU,PyFluor,s37,0.56
28035,186.0,135.0,0.0,135.0,BTMG,3-NO2,s9,0.12
28036,186.0,136.0,0.0,136.0,BTPP,3-NO2,s4,0.95
28037,186.0,137.0,0.0,137.0,BTMG,PyFluor,s19,0.07
28038,186.0,138.0,0.0,138.0,BTPP,3-Cl,s32,0.14
28039,186.0,139.0,0.0,139.0,BTMG,3-Cl,s16,0.01
28040,186.0,140.0,0.0,140.0,MTBD,PBSF,s7,0.65
28041,186.0,141.0,0.0,141.0,BTMG,3-NO2,s34,0.3
28042,186.0,142.0,0.0,142.0,BTMG,PyFluor,s36,0.23
28043,186.0,143.0,0.0,143.0,DBU,3-Cl,s26,0.46
28044,186.0,144.0,0.0,144.0,BTMG,3-Cl,s37,0.64
28045,186.0,145.0,0.0,145.0,MTBD,PBSF,s18,0.44
28046,186.0,146.0,0.0,146.0,BTMG,PyFluor,s23,0.24
28047,186.0,147.0,0.0,147.0,DBU,3-CF3,s26,0.62
28048,186.0,148.0,0.0,148.0,DBU,PBSF,s17,0.23
28049,186.0,149.0,0.0,149.0,MTBD,3-Cl,s28,0.0
28050,187.0,0.0,0.0,0.0,BTMG,PBSF,s9,0.89
28051,187.0,1.0,0.0,1.0,DBU,3-Cl,s24,0.22
28052,187.0,2.0,0.0,2.0,MTBD,3-NO2,s19,0.4
28053,187.0,3.0,0.0,3.0,BTPP,3-Cl,s19,0.47
28054,187.0,4.0,0.0,4.0,BTMG,PyFluor,s33,0.82
28055,187.0,5.0,0.0,5.0,DBU,3-Cl,s36,0.31
28056,187.0,6.0,0.0,6.0,BTPP,3-Cl,s33,0.8
28057,187.0,7.0,0.0,7.0,MTBD,PBSF,s17,0.37
28058,187.0,8.0,0.0,8.0,BTMG,3-CF3,s6,0.34
28059,187.0,9.0,0.0,9.0,BTPP,PBSF,s11,0.58
28060,187.0,10.0,0.0,10.0,DBU,3-NO2,s5,0.74
28061,187.0,11.0,0.0,11.0,MTBD,PBSF,s5,0.53
28062,187.0,12.0,0.0,12.0,DBU,PBSF,s12,0.65
28063,187.0,13.0,0.0,13.0,DBU,PyFluor,s33,0.61
28064,187.0,14.0,0.0,14.0,DBU,PyFluor,s19,0.08
28065,187.0,15.0,0.0,15.0,MTBD,3-NO2,s16,0.41
28066,187.0,16.0,0.0,16.0,BTPP,PBSF,s26,0.83
28067,187.0,17.0,0.0,17.0,BTPP,3-CF3,s18,0.97
28068,187.0,18.0,0.0,18.0,MTBD,3-NO2,s26,0.82
28069,187.0,19.0,0.0,19.0,DBU,PBSF,s30,0.31
28070,187.0,20.0,0.0,20.0,BTPP,3-Cl,s1,0.87
28071,187.0,21.0,0.0,21.0,BTPP,PBSF,s37,0.82
28072,187.0,22.0,0.0,22.0,DBU,PyFluor,s21,0.29
28073,187.0,23.0,0.0,23.0,BTPP,PBSF,s19,0.47
28074,187.0,24.0,0.0,24.0,BTPP,PBSF,s3,0.22
28075,187.0,25.0,0.0,25.0,BTMG,PyFluor,s8,0.17
28076,187.0,26.0,0.0,26.0,BTPP,3-Cl,s16,0.11
28077,187.0,27.0,0.0,27.0,MTBD,3-CF3,s11,0.47
28078,187.0,28.0,0.0,28.0,DBU,3-CF3,s32,0.32
28079,187.0,29.0,0.0,29.0,MTBD,PyFluor,s5,0.68
28080,187.0,30.0,0.0,30.0,BTPP,3-NO2,s13,0.3
28081,187.0,31.0,0.0,31.0,BTPP,3-Cl,s32,0.14
28082,187.0,32.0,0.0,32.0,BTMG,3-CF3,s15,0.06
28083,187.0,33.0,0.0,33.0,MTBD,PBSF,s7,0.65
28084,187.0,34.0,0.0,34.0,BTPP,3-CF3,s20,0.65
28085,187.0,35.0,0.0,35.0,BTPP,3-CF3,s35,0.93
28086,187.0,36.0,0.0,36.0,MTBD,PBSF,s36,0.9
28087,187.0,37.0,0.0,37.0,MTBD,3-CF3,s12,0.0
28088,187.0,38.0,0.0,38.0,DBU,PBSF,s9,0.83
28089,187.0,39.0,0.0,39.0,MTBD,3-CF3,s22,0.6
28090,187.0,40.0,0.0,40.0,BTPP,PBSF,s20,0.57
28091,187.0,41.0,0.0,41.0,MTBD,3-NO2,s24,0.27
28092,187.0,42.0,0.0,42.0,BTMG,3-CF3,s19,0.44
28093,187.0,43.0,0.0,43.0,BTMG,PBSF,s23,0.25
28094,187.0,44.0,0.0,44.0,MTBD,3-Cl,s3,0.01
28095,187.0,45.0,0.0,45.0,BTPP,PBSF,s36,0.86
28096,187.0,46.0,0.0,46.0,BTMG,3-CF3,s12,0.0
28097,187.0,47.0,0.0,47.0,MTBD,PyFluor,s17,0.26
28098,187.0,48.0,0.0,48.0,BTPP,PyFluor,s25,0.0
28099,187.0,49.0,0.0,49.0,DBU,3-CF3,s8,0.08
28100,187.0,50.0,0.0,50.0,BTPP,PyFluor,s29,0.65
28101,187.0,51.0,0.0,51.0,MTBD,PBSF,s29,0.92
28102,187.0,52.0,0.0,52.0,MTBD,3-NO2,s25,0.02
28103,187.0,53.0,0.0,53.0,BTPP,PyFluor,s35,0.91
28104,187.0,54.0,0.0,54.0,BTPP,3-NO2,s35,0.95
28105,187.0,55.0,0.0,55.0,BTPP,PyFluor,s20,0.34
28106,187.0,56.0,0.0,56.0,BTMG,PyFluor,s18,0.74
28107,187.0,57.0,0.0,57.0,BTPP,PBSF,s25,0.1
28108,187.0,58.0,0.0,58.0,MTBD,3-NO2,s8,0.2
28109,187.0,59.0,0.0,59.0,BTPP,3-NO2,s20,0.6
28110,187.0,60.0,0.0,60.0,BTPP,3-CF3,s29,0.49
28111,187.0,61.0,0.0,61.0,DBU,3-CF3,s37,0.45
28112,187.0,62.0,0.0,62.0,DBU,PyFluor,s24,0.12
