,num_sims,round,experiment,horizon,base_name,fluoride_name,substrate_name,yield
19614,196.0,14.0,0.0,14.0,BTMG,PBSF,s9,0.89
19615,196.0,15.0,0.0,15.0,BTPP,3-Cl,s31,0.07
19616,196.0,16.0,0.0,16.0,BTPP,PyFluor,s37,0.66
19617,196.0,17.0,0.0,17.0,BTPP,3-CF3,s25,0.0
19618,196.0,18.0,0.0,18.0,BTPP,3-NO2,s26,0.74
19619,196.0,19.0,0.0,19.0,BTPP,PBSF,s26,0.83
19620,196.0,20.0,0.0,20.0,BTMG,PBSF,s13,0.97
19621,196.0,21.0,0.0,21.0,BTPP,PBSF,s7,0.46
19622,196.0,22.0,0.0,22.0,MTBD,3-CF3,s16,0.39
19623,196.0,23.0,0.0,23.0,BTMG,PBSF,s10,0.79
19624,196.0,24.0,0.0,24.0,BTPP,3-NO2,s30,0.11
19625,196.0,25.0,0.0,25.0,BTMG,PBSF,s35,0.81
19626,196.0,26.0,0.0,26.0,BTPP,PyFluor,s5,0.67
19627,196.0,27.0,0.0,27.0,MTBD,3-NO2,s28,0.05
19628,196.0,28.0,0.0,28.0,BTMG,PBSF,s21,0.18
19629,196.0,29.0,0.0,29.0,MTBD,3-Cl,s10,0.34
19630,196.0,30.0,0.0,30.0,BTPP,PyFluor,s20,0.34
19631,196.0,31.0,0.0,31.0,BTPP,PBSF,s35,0.97
19632,196.0,32.0,0.0,32.0,BTPP,PBSF,s2,0.65
19633,196.0,33.0,0.0,33.0,BTPP,PBSF,s24,0.16
19634,196.0,34.0,0.0,34.0,MTBD,3-CF3,s35,0.53
19635,196.0,35.0,0.0,35.0,BTMG,PBSF,s25,0.07
19636,196.0,36.0,0.0,36.0,MTBD,PBSF,s19,0.39
19637,196.0,37.0,0.0,37.0,BTMG,3-NO2,s32,0.52
19638,196.0,38.0,0.0,38.0,DBU,3-NO2,s3,0.04
19639,196.0,39.0,0.0,39.0,MTBD,3-CF3,s28,0.01
19640,196.0,40.0,0.0,40.0,BTPP,PyFluor,s31,0.05
19641,196.0,41.0,0.0,41.0,BTPP,PBSF,s3,0.22
19642,196.0,42.0,0.0,42.0,BTMG,3-NO2,s6,0.4
19643,196.0,43.0,0.0,43.0,BTMG,PBSF,s12,0.7
19644,196.0,44.0,0.0,44.0,BTMG,PBSF,s34,0.64
19645,196.0,45.0,0.0,45.0,BTMG,PBSF,s15,0.12
19646,196.0,46.0,0.0,46.0,DBU,PyFluor,s26,0.55
19647,196.0,47.0,0.0,47.0,MTBD,3-Cl,s34,0.32
19648,196.0,48.0,0.0,48.0,DBU,PyFluor,s13,0.01
19649,196.0,49.0,0.0,49.0,BTPP,3-NO2,s2,0.51
19650,196.0,50.0,0.0,50.0,MTBD,PBSF,s28,0.13
19651,196.0,51.0,0.0,51.0,BTPP,PBSF,s19,0.47
19652,196.0,52.0,0.0,52.0,BTPP,3-NO2,s19,0.48
19653,196.0,53.0,0.0,53.0,BTMG,PBSF,s7,0.56
19654,196.0,54.0,0.0,54.0,BTMG,3-NO2,s20,0.59
19655,196.0,55.0,0.0,55.0,BTMG,3-NO2,s34,0.3
19656,196.0,56.0,0.0,56.0,BTMG,PBSF,s3,0.17
19657,196.0,57.0,0.0,57.0,DBU,PBSF,s13,0.91
19658,196.0,58.0,0.0,58.0,DBU,PBSF,s21,0.25
19659,196.0,59.0,0.0,59.0,DBU,PBSF,s33,0.5
19660,196.0,60.0,0.0,60.0,BTPP,PBSF,s5,0.72
19661,196.0,61.0,0.0,61.0,BTPP,PBSF,s30,0.43
19662,196.0,62.0,0.0,62.0,DBU,PBSF,s8,0.1
19663,196.0,63.0,0.0,63.0,BTPP,PBSF,s13,1.0
19664,196.0,64.0,0.0,64.0,BTPP,PBSF,s25,0.1
19665,196.0,65.0,0.0,65.0,BTPP,3-NO2,s9,0.22
19666,196.0,66.0,0.0,66.0,BTPP,PBSF,s32,0.45
19667,196.0,67.0,0.0,67.0,MTBD,3-NO2,s11,0.48
19668,196.0,68.0,0.0,68.0,BTMG,PBSF,s30,0.42
19669,196.0,69.0,0.0,69.0,MTBD,3-CF3,s24,0.32
19670,196.0,70.0,0.0,70.0,BTPP,PBSF,s27,0.51
19671,196.0,71.0,0.0,71.0,MTBD,3-Cl,s20,0.59
19672,196.0,72.0,0.0,72.0,MTBD,3-Cl,s14,0.02
19673,196.0,73.0,0.0,73.0,BTPP,PyFluor,s8,0.16
19674,196.0,74.0,0.0,74.0,MTBD,PyFluor,s12,0.0
19675,196.0,75.0,0.0,75.0,MTBD,3-NO2,s27,0.44
19676,196.0,76.0,0.0,76.0,BTPP,PBSF,s18,0.68
19677,196.0,77.0,0.0,77.0,BTPP,PBSF,s6,0.47
19678,196.0,78.0,0.0,78.0,BTMG,3-NO2,s36,0.59
19679,196.0,79.0,0.0,79.0,BTMG,3-NO2,s28,0.03
19680,196.0,80.0,0.0,80.0,BTMG,PBSF,s26,0.78
19681,196.0,81.0,0.0,81.0,BTMG,PBSF,s14,0.5
19682,196.0,82.0,0.0,82.0,BTMG,PBSF,s33,0.74
19683,196.0,83.0,0.0,83.0,BTMG,PBSF,s11,0.64
19684,196.0,84.0,0.0,84.0,BTMG,PBSF,s18,0.66
19685,196.0,85.0,0.0,85.0,BTMG,PBSF,s1,0.84
19686,196.0,86.0,0.0,86.0,BTMG,PBSF,s28,0.09
19687,196.0,87.0,0.0,87.0,BTMG,PBSF,s29,0.84
19688,196.0,88.0,0.0,88.0,BTMG,PBSF,s31,0.09
19689,196.0,89.0,0.0,89.0,BTPP,PBSF,s37,0.82
19690,196.0,90.0,0.0,90.0,BTPP,PBSF,s29,0.79
19691,196.0,91.0,0.0,91.0,BTPP,PBSF,s4,0.94
19692,196.0,92.0,0.0,92.0,BTPP,PBSF,s10,0.82
19693,196.0,93.0,0.0,93.0,BTPP,PBSF,s34,0.64
19694,196.0,94.0,0.0,94.0,BTPP,PBSF,s15,0.13
19695,196.0,95.0,0.0,95.0,BTPP,PBSF,s14,0.45
19696,196.0,96.0,0.0,96.0,BTPP,PBSF,s28,0.07
19697,196.0,97.0,0.0,97.0,BTPP,PBSF,s31,0.28
19698,196.0,98.0,0.0,98.0,BTMG,PBSF,s6,0.49
19699,196.0,99.0,0.0,99.0,BTMG,PBSF,s37,0.84
19700,197.0,0.0,0.0,0.0,DBU,3-Cl,s4,0.53
19701,197.0,1.0,0.0,1.0,DBU,PyFluor,s12,0.0
19702,197.0,2.0,0.0,2.0,DBU,3-CF3,s8,0.08
19703,197.0,3.0,0.0,3.0,DBU,3-NO2,s9,0.11
19704,197.0,4.0,0.0,4.0,DBU,PBSF,s17,0.23
19705,197.0,5.0,0.0,5.0,MTBD,3-Cl,s7,0.72
19706,197.0,6.0,0.0,6.0,MTBD,PyFluor,s11,0.4
19707,197.0,7.0,0.0,7.0,MTBD,3-CF3,s28,0.01
19708,197.0,8.0,0.0,8.0,MTBD,3-NO2,s24,0.27
19709,197.0,9.0,0.0,9.0,MTBD,PBSF,s5,0.53
19710,197.0,10.0,0.0,10.0,BTMG,3-Cl,s5,0.49
19711,197.0,11.0,0.0,11.0,BTMG,PyFluor,s13,0.02
19712,197.0,12.0,0.0,12.0,BTMG,3-CF3,s15,0.06
19713,197.0,13.0,0.0,13.0,BTMG,3-NO2,s22,0.58
19714,197.0,14.0,0.0,14.0,BTMG,PBSF,s26,0.78
19715,197.0,15.0,0.0,15.0,BTPP,3-Cl,s20,0.66
19716,197.0,16.0,0.0,16.0,BTPP,PyFluor,s1,0.88
19717,197.0,17.0,0.0,17.0,BTPP,3-CF3,s14,0.09
19718,197.0,18.0,0.0,18.0,BTPP,3-NO2,s29,0.44
19719,197.0,19.0,0.0,19.0,BTPP,PBSF,s31,0.28
19720,197.0,20.0,0.0,20.0,BTPP,PyFluor,s11,0.33
19721,197.0,21.0,0.0,21.0,BTMG,PBSF,s28,0.09
19722,197.0,22.0,0.0,22.0,MTBD,3-Cl,s28,0.0
19723,197.0,23.0,0.0,23.0,BTPP,3-Cl,s33,0.8
19724,197.0,24.0,0.0,24.0,BTPP,3-Cl,s1,0.87
19725,197.0,25.0,0.0,25.0,BTMG,3-NO2,s18,0.84
19726,197.0,26.0,0.0,26.0,BTPP,3-Cl,s16,0.11
19727,197.0,27.0,0.0,27.0,BTMG,3-NO2,s36,0.59
19728,197.0,28.0,0.0,28.0,DBU,3-Cl,s13,0.0
19729,197.0,29.0,0.0,29.0,MTBD,PBSF,s24,0.15
19730,197.0,30.0,0.0,30.0,BTMG,3-Cl,s1,0.78
19731,197.0,31.0,0.0,31.0,BTMG,3-Cl,s18,0.79
19732,197.0,32.0,0.0,32.0,BTMG,3-Cl,s21,0.49
19733,197.0,33.0,0.0,33.0,BTMG,3-NO2,s19,0.49
19734,197.0,34.0,0.0,34.0,BTPP,PyFluor,s30,0.44
19735,197.0,35.0,0.0,35.0,BTPP,3-NO2,s17,0.91
19736,197.0,36.0,0.0,36.0,BTPP,3-NO2,s19,0.48
19737,197.0,37.0,0.0,37.0,MTBD,PyFluor,s29,0.72
19738,197.0,38.0,0.0,38.0,MTBD,PyFluor,s32,0.43
19739,197.0,39.0,0.0,39.0,BTPP,3-NO2,s22,0.35
19740,197.0,40.0,0.0,40.0,BTMG,3-Cl,s33,0.87
19741,197.0,41.0,0.0,41.0,BTMG,3-Cl,s3,0.0
19742,197.0,42.0,0.0,42.0,BTMG,3-NO2,s8,0.27
19743,197.0,43.0,0.0,43.0,BTPP,3-Cl,s28,0.0
19744,197.0,44.0,0.0,44.0,BTPP,PyFluor,s36,0.32
19745,197.0,45.0,0.0,45.0,MTBD,PyFluor,s6,0.26
19746,197.0,46.0,0.0,46.0,BTPP,3-NO2,s3,0.0
19747,197.0,47.0,0.0,47.0,BTMG,PBSF,s35,0.81
19748,197.0,48.0,0.0,48.0,BTMG,PBSF,s30,0.42
19749,197.0,49.0,0.0,49.0,BTPP,PBSF,s14,0.45
19750,197.0,50.0,0.0,50.0,BTMG,3-NO2,s10,0.55
19751,197.0,51.0,0.0,51.0,BTMG,PBSF,s9,0.89
19752,197.0,52.0,0.0,52.0,BTMG,PBSF,s24,0.13
19753,197.0,53.0,0.0,53.0,BTMG,3-Cl,s8,0.26
19754,197.0,54.0,0.0,54.0,MTBD,3-NO2,s14,0.12
19755,197.0,55.0,0.0,55.0,BTMG,3-NO2,s4,1.0
19756,197.0,56.0,0.0,56.0,BTMG,3-NO2,s13,0.12
19757,197.0,57.0,0.0,57.0,BTPP,PyFluor,s21,0.24
19758,197.0,58.0,0.0,58.0,BTMG,3-NO2,s27,0.49
19759,197.0,59.0,0.0,59.0,DBU,PBSF,s14,0.4
19760,197.0,60.0,0.0,60.0,BTMG,PBSF,s3,0.17
19761,197.0,61.0,0.0,61.0,BTPP,PBSF,s19,0.47
19762,197.0,62.0,0.0,62.0,BTMG,3-Cl,s36,0.26
19763,197.0,63.0,0.0,63.0,BTMG,3-NO2,s20,0.59
19764,197.0,64.0,0.0,64.0,MTBD,3-Cl,s24,0.3
19765,197.0,65.0,0.0,65.0,BTPP,3-Cl,s4,0.94
19766,197.0,66.0,0.0,66.0,BTPP,3-Cl,s7,0.66
19767,197.0,67.0,0.0,67.0,BTPP,3-Cl,s25,0.0
19768,197.0,68.0,0.0,68.0,BTMG,3-NO2,s30,0.14
19769,197.0,69.0,0.0,69.0,MTBD,PyFluor,s33,0.8
19770,197.0,70.0,0.0,70.0,MTBD,PyFluor,s15,0.07
19771,197.0,71.0,0.0,71.0,MTBD,PBSF,s8,0.23
19772,197.0,72.0,0.0,72.0,BTPP,PBSF,s26,0.83
19773,197.0,73.0,0.0,73.0,BTPP,PBSF,s17,0.68
19774,197.0,74.0,0.0,74.0,BTPP,PBSF,s22,0.82
19775,197.0,75.0,0.0,75.0,BTPP,PBSF,s20,0.57
19776,197.0,76.0,0.0,76.0,BTPP,PBSF,s10,0.82
19777,197.0,77.0,0.0,77.0,BTPP,PBSF,s6,0.47
19778,197.0,78.0,0.0,78.0,BTPP,PBSF,s21,0.09
19779,197.0,79.0,0.0,79.0,BTPP,PBSF,s27,0.51
19780,197.0,80.0,0.0,80.0,BTPP,PBSF,s30,0.43
19781,197.0,81.0,0.0,81.0,BTPP,3-Cl,s29,0.75
19782,197.0,82.0,0.0,82.0,BTPP,3-Cl,s14,0.02
19783,197.0,83.0,0.0,83.0,BTPP,PBSF,s32,0.45
19784,197.0,84.0,0.0,84.0,BTMG,3-Cl,s11,0.29
19785,197.0,85.0,0.0,85.0,DBU,PBSF,s28,0.13
19786,197.0,86.0,0.0,86.0,BTPP,PBSF,s8,0.36
19787,197.0,87.0,0.0,87.0,BTPP,PyFluor,s12,0.0
19788,197.0,88.0,0.0,88.0,BTMG,3-NO2,s26,0.86
19789,197.0,89.0,0.0,89.0,BTMG,3-NO2,s24,0.28
19790,197.0,90.0,0.0,90.0,BTMG,3-NO2,s28,0.03
19791,197.0,91.0,0.0,91.0,BTPP,3-NO2,s37,0.76
19792,197.0,92.0,0.0,92.0,BTPP,3-NO2,s4,0.95
19793,197.0,93.0,0.0,93.0,BTPP,3-NO2,s26,0.74
19794,197.0,94.0,0.0,94.0,BTPP,3-NO2,s9,0.22
19795,197.0,95.0,0.0,95.0,BTPP,3-NO2,s32,0.44
19796,197.0,96.0,0.0,96.0,BTPP,3-NO2,s30,0.11
19797,197.0,97.0,0.0,97.0,BTMG,PBSF,s36,0.85
19798,197.0,98.0,0.0,98.0,BTMG,PBSF,s32,0.38
19799,197.0,99.0,0.0,99.0,BTMG,PBSF,s33,0.74
19800,198.0,0.0,0.0,0.0,DBU,3-Cl,s30,0.32
19801,198.0,1.0,0.0,1.0,DBU,PyFluor,s18,0.17
19802,198.0,2.0,0.0,2.0,DBU,3-CF3,s33,0.57
19803,198.0,3.0,0.0,3.0,DBU,3-NO2,s26,0.6
19804,198.0,4.0,0.0,4.0,DBU,PBSF,s21,0.25
19805,198.0,5.0,0.0,5.0,MTBD,3-Cl,s13,0.02
19806,198.0,6.0,0.0,6.0,MTBD,PyFluor,s11,0.4
19807,198.0,7.0,0.0,7.0,MTBD,3-CF3,s2,0.69
19808,198.0,8.0,0.0,8.0,MTBD,3-NO2,s9,0.12
19809,198.0,9.0,0.0,9.0,MTBD,PBSF,s13,1.0
19810,198.0,10.0,0.0,10.0,BTMG,3-Cl,s17,0.83
19811,198.0,11.0,0.0,11.0,BTMG,PyFluor,s20,0.37
19812,198.0,12.0,0.0,12.0,BTMG,3-CF3,s22,0.41
19813,198.0,13.0,0.0,13.0,BTMG,3-NO2,s21,0.52
19814,198.0,14.0,0.0,14.0,BTMG,PBSF,s8,0.3
19815,198.0,15.0,0.0,15.0,BTPP,3-Cl,s3,0.0
19816,198.0,16.0,0.0,16.0,BTPP,PyFluor,s15,0.03
19817,198.0,17.0,0.0,17.0,BTPP,3-CF3,s23,0.52
19818,198.0,18.0,0.0,18.0,BTPP,3-NO2,s31,0.11
19819,198.0,19.0,0.0,19.0,BTPP,PBSF,s4,0.94
19820,198.0,20.0,0.0,20.0,MTBD,PBSF,s30,0.31
19821,198.0,21.0,0.0,21.0,BTPP,PBSF,s7,0.46
19822,198.0,22.0,0.0,22.0,BTMG,3-Cl,s26,0.74
19823,198.0,23.0,0.0,23.0,MTBD,3-CF3,s19,0.38
19824,198.0,24.0,0.0,24.0,BTMG,3-Cl,s24,0.3
19825,198.0,25.0,0.0,25.0,DBU,3-NO2,s21,0.38
19826,198.0,26.0,0.0,26.0,DBU,3-CF3,s32,0.32
19827,198.0,27.0,0.0,27.0,BTPP,PBSF,s20,0.57
19828,198.0,28.0,0.0,28.0,BTMG,3-NO2,s12,0.0
19829,198.0,29.0,0.0,29.0,BTPP,3-CF3,s34,0.19
19830,198.0,30.0,0.0,30.0,MTBD,PBSF,s14,0.48
19831,198.0,31.0,0.0,31.0,BTPP,PBSF,s15,0.13
19832,198.0,32.0,0.0,32.0,BTMG,3-Cl,s29,0.79
19833,198.0,33.0,0.0,33.0,BTMG,3-Cl,s32,0.15
19834,198.0,34.0,0.0,34.0,BTMG,3-CF3,s3,0.0
19835,198.0,35.0,0.0,35.0,MTBD,PyFluor,s30,0.53
19836,198.0,36.0,0.0,36.0,MTBD,3-CF3,s35,0.53
19837,198.0,37.0,0.0,37.0,MTBD,PBSF,s36,0.9
19838,198.0,38.0,0.0,38.0,MTBD,PBSF,s27,0.79
19839,198.0,39.0,0.0,39.0,MTBD,PBSF,s29,0.92
19840,198.0,40.0,0.0,40.0,MTBD,PBSF,s4,0.82
19841,198.0,41.0,0.0,41.0,MTBD,PBSF,s17,0.37
19842,198.0,42.0,0.0,42.0,MTBD,PBSF,s31,0.09
19843,198.0,43.0,0.0,43.0,BTMG,PyFluor,s33,0.82
19844,198.0,44.0,0.0,44.0,BTMG,PyFluor,s37,0.59
19845,198.0,45.0,0.0,45.0,BTMG,PyFluor,s21,0.31
19846,198.0,46.0,0.0,46.0,DBU,3-NO2,s37,0.49
19847,198.0,47.0,0.0,47.0,MTBD,3-CF3,s13,0.07
19848,198.0,48.0,0.0,48.0,DBU,3-Cl,s27,0.25
19849,198.0,49.0,0.0,49.0,MTBD,PyFluor,s26,0.79
19850,198.0,50.0,0.0,50.0,MTBD,PyFluor,s4,0.84
19851,198.0,51.0,0.0,51.0,MTBD,PyFluor,s6,0.26
19852,198.0,52.0,0.0,52.0,BTMG,PBSF,s17,0.48
19853,198.0,53.0,0.0,53.0,DBU,3-CF3,s25,0.01
19854,198.0,54.0,0.0,54.0,MTBD,PBSF,s1,0.8
19855,198.0,55.0,0.0,55.0,MTBD,PBSF,s6,0.38
19856,198.0,56.0,0.0,56.0,MTBD,PyFluor,s15,0.07
19857,198.0,57.0,0.0,57.0,BTMG,3-Cl,s13,0.02
19858,198.0,58.0,0.0,58.0,DBU,3-NO2,s34,0.44
19859,198.0,59.0,0.0,59.0,BTPP,PBSF,s17,0.68
19860,198.0,60.0,0.0,60.0,BTPP,PBSF,s9,0.82
19861,198.0,61.0,0.0,61.0,BTPP,PBSF,s10,0.82
19862,198.0,62.0,0.0,62.0,BTPP,PBSF,s13,1.0
19863,198.0,63.0,0.0,63.0,BTPP,PBSF,s2,0.65
19864,198.0,64.0,0.0,64.0,BTPP,PBSF,s37,0.82
19865,198.0,65.0,0.0,65.0,BTPP,PBSF,s24,0.16
19866,198.0,66.0,0.0,66.0,BTPP,PBSF,s5,0.72
19867,198.0,67.0,0.0,67.0,BTPP,PBSF,s28,0.07
19868,198.0,68.0,0.0,68.0,MTBD,PBSF,s34,0.62
19869,198.0,69.0,0.0,69.0,BTMG,PyFluor,s22,0.36
19870,198.0,70.0,0.0,70.0,MTBD,PBSF,s20,0.55
19871,198.0,71.0,0.0,71.0,MTBD,PBSF,s5,0.53
19872,198.0,72.0,0.0,72.0,DBU,PBSF,s6,0.29
19873,198.0,73.0,0.0,73.0,MTBD,PBSF,s24,0.15
19874,198.0,74.0,0.0,74.0,BTMG,PBSF,s2,0.61
19875,198.0,75.0,0.0,75.0,BTMG,PBSF,s26,0.78
19876,198.0,76.0,0.0,76.0,BTMG,PBSF,s24,0.13
19877,198.0,77.0,0.0,77.0,BTPP,PBSF,s26,0.83
19878,198.0,78.0,0.0,78.0,BTPP,PBSF,s23,0.32
19879,198.0,79.0,0.0,79.0,BTPP,PBSF,s12,0.7
19880,198.0,80.0,0.0,80.0,BTPP,PBSF,s33,0.8
19881,198.0,81.0,0.0,81.0,BTPP,PBSF,s32,0.45
19882,198.0,82.0,0.0,82.0,DBU,3-NO2,s35,0.2
19883,198.0,83.0,0.0,83.0,BTPP,PBSF,s36,0.86
19884,198.0,84.0,0.0,84.0,BTPP,PBSF,s30,0.43
19885,198.0,85.0,0.0,85.0,BTPP,PBSF,s34,0.64
19886,198.0,86.0,0.0,86.0,BTPP,PBSF,s18,0.68
19887,198.0,87.0,0.0,87.0,BTPP,PBSF,s22,0.82
19888,198.0,88.0,0.0,88.0,BTPP,PBSF,s21,0.09
19889,198.0,89.0,0.0,89.0,BTMG,PyFluor,s18,0.74
19890,198.0,90.0,0.0,90.0,BTMG,PyFluor,s24,0.09
19891,198.0,91.0,0.0,91.0,MTBD,PBSF,s2,0.6
19892,198.0,92.0,0.0,92.0,BTPP,3-CF3,s10,0.58
19893,198.0,93.0,0.0,93.0,BTPP,3-CF3,s7,0.67
19894,198.0,94.0,0.0,94.0,BTPP,3-CF3,s37,0.78
19895,198.0,95.0,0.0,95.0,BTPP,3-CF3,s11,0.33
19896,198.0,96.0,0.0,96.0,BTPP,3-CF3,s25,0.0
19897,198.0,97.0,0.0,97.0,MTBD,PBSF,s7,0.65
19898,198.0,98.0,0.0,98.0,MTBD,PBSF,s22,0.63
19899,198.0,99.0,0.0,99.0,MTBD,PBSF,s16,0.44
19900,199.0,0.0,0.0,0.0,DBU,3-Cl,s27,0.25
19901,199.0,1.0,0.0,1.0,DBU,PyFluor,s31,0.03
19902,199.0,2.0,0.0,2.0,DBU,3-CF3,s30,0.4
19903,199.0,3.0,0.0,3.0,DBU,3-NO2,s3,0.04
19904,199.0,4.0,0.0,4.0,DBU,PBSF,s29,0.74
19905,199.0,5.0,0.0,5.0,MTBD,3-Cl,s15,0.05
19906,199.0,6.0,0.0,6.0,MTBD,PyFluor,s12,0.0
19907,199.0,7.0,0.0,7.0,MTBD,3-CF3,s12,0.0
19908,199.0,8.0,0.0,8.0,MTBD,3-NO2,s35,0.55
19909,199.0,9.0,0.0,9.0,MTBD,PBSF,s6,0.38
19910,199.0,10.0,0.0,10.0,BTMG,3-Cl,s14,0.02
19911,199.0,11.0,0.0,11.0,BTMG,PyFluor,s23,0.24
19912,199.0,12.0,0.0,12.0,BTMG,3-CF3,s33,0.85
19913,199.0,13.0,0.0,13.0,BTMG,3-NO2,s17,0.83
19914,199.0,14.0,0.0,14.0,BTMG,PBSF,s5,0.76
19915,199.0,15.0,0.0,15.0,BTPP,3-Cl,s28,0.0
19916,199.0,16.0,0.0,16.0,BTPP,PyFluor,s25,0.0
19917,199.0,17.0,0.0,17.0,BTPP,3-CF3,s25,0.0
19918,199.0,18.0,0.0,18.0,BTPP,3-NO2,s16,0.28
19919,199.0,19.0,0.0,19.0,BTPP,PBSF,s33,0.8
19920,199.0,20.0,0.0,20.0,BTMG,3-CF3,s10,0.47
19921,199.0,21.0,0.0,21.0,BTMG,3-NO2,s3,0.01
19922,199.0,22.0,0.0,22.0,BTPP,PBSF,s8,0.36
19923,199.0,23.0,0.0,23.0,BTMG,PBSF,s20,0.52
19924,199.0,24.0,0.0,24.0,DBU,PBSF,s23,0.15
19925,199.0,25.0,0.0,25.0,MTBD,3-NO2,s25,0.02
19926,199.0,26.0,0.0,26.0,BTMG,3-CF3,s20,0.59
19927,199.0,27.0,0.0,27.0,BTMG,PBSF,s11,0.64
19928,199.0,28.0,0.0,28.0,BTPP,PBSF,s30,0.43
19929,199.0,29.0,0.0,29.0,BTMG,PBSF,s19,0.39
19930,199.0,30.0,0.0,30.0,BTMG,3-CF3,s18,0.85
19931,199.0,31.0,0.0,31.0,BTMG,3-CF3,s22,0.41
19932,199.0,32.0,0.0,32.0,DBU,3-CF3,s11,0.41
19933,199.0,33.0,0.0,33.0,MTBD,PBSF,s1,0.8
19934,199.0,34.0,0.0,34.0,MTBD,PBSF,s16,0.44
19935,199.0,35.0,0.0,35.0,BTMG,3-CF3,s28,0.01
19936,199.0,36.0,0.0,36.0,MTBD,PBSF,s37,0.84
19937,199.0,37.0,0.0,37.0,MTBD,PBSF,s29,0.92
19938,199.0,38.0,0.0,38.0,MTBD,PBSF,s20,0.55
19939,199.0,39.0,0.0,39.0,MTBD,PBSF,s8,0.23
19940,199.0,40.0,0.0,40.0,BTMG,PBSF,s25,0.07
19941,199.0,41.0,0.0,41.0,BTPP,PBSF,s27,0.51
19942,199.0,42.0,0.0,42.0,DBU,PBSF,s25,0.06
19943,199.0,43.0,0.0,43.0,MTBD,PBSF,s24,0.15
19944,199.0,44.0,0.0,44.0,BTPP,3-NO2,s11,0.32
19945,199.0,45.0,0.0,45.0,BTPP,PBSF,s21,0.09
19946,199.0,46.0,0.0,46.0,BTMG,3-NO2,s35,0.88
19947,199.0,47.0,0.0,47.0,BTMG,3-NO2,s5,0.82
19948,199.0,48.0,0.0,48.0,BTMG,3-NO2,s7,0.77
19949,199.0,49.0,0.0,49.0,BTMG,3-NO2,s37,0.86
19950,199.0,50.0,0.0,50.0,BTMG,3-NO2,s30,0.14
19951,199.0,51.0,0.0,51.0,BTMG,3-NO2,s23,0.28
19952,199.0,52.0,0.0,52.0,DBU,3-CF3,s6,0.14
19953,199.0,53.0,0.0,53.0,BTMG,3-NO2,s18,0.84
19954,199.0,54.0,0.0,54.0,BTMG,3-NO2,s22,0.58
19955,199.0,55.0,0.0,55.0,BTMG,3-NO2,s27,0.49
19956,199.0,56.0,0.0,56.0,DBU,3-Cl,s10,0.23
19957,199.0,57.0,0.0,57.0,BTMG,3-NO2,s25,0.0
19958,199.0,58.0,0.0,58.0,BTMG,PyFluor,s19,0.07
19959,199.0,59.0,0.0,59.0,BTMG,3-CF3,s6,0.34
19960,199.0,60.0,0.0,60.0,MTBD,PBSF,s35,0.58
19961,199.0,61.0,0.0,61.0,MTBD,PBSF,s28,0.13
19962,199.0,62.0,0.0,62.0,BTMG,PBSF,s23,0.25
19963,199.0,63.0,0.0,63.0,BTMG,3-CF3,s1,0.91
19964,199.0,64.0,0.0,64.0,BTMG,3-CF3,s30,0.53
19965,199.0,65.0,0.0,65.0,BTMG,3-CF3,s37,0.78
19966,199.0,66.0,0.0,66.0,BTMG,3-CF3,s13,0.06
19967,199.0,67.0,0.0,67.0,BTMG,3-NO2,s33,0.79
19968,199.0,68.0,0.0,68.0,BTMG,3-NO2,s9,0.12
19969,199.0,69.0,0.0,69.0,BTMG,3-CF3,s9,0.05
19970,199.0,70.0,0.0,70.0,BTMG,3-NO2,s12,0.0
19971,199.0,71.0,0.0,71.0,BTPP,PBSF,s37,0.82
19972,199.0,72.0,0.0,72.0,BTPP,PBSF,s1,0.94
19973,199.0,73.0,0.0,73.0,BTPP,PBSF,s13,1.0
19974,199.0,74.0,0.0,74.0,BTPP,PBSF,s14,0.45
19975,199.0,75.0,0.0,75.0,BTPP,PBSF,s6,0.47
19976,199.0,76.0,0.0,76.0,BTPP,PBSF,s29,0.79
19977,199.0,77.0,0.0,77.0,BTPP,PBSF,s4,0.94
19978,199.0,78.0,0.0,78.0,BTPP,PBSF,s7,0.46
19979,199.0,79.0,0.0,79.0,BTPP,PBSF,s16,0.5
19980,199.0,80.0,0.0,80.0,BTPP,PBSF,s28,0.07
19981,199.0,81.0,0.0,81.0,BTPP,PBSF,s19,0.47
19982,199.0,82.0,0.0,82.0,BTPP,PBSF,s25,0.1
19983,199.0,83.0,0.0,83.0,BTPP,PBSF,s15,0.13
19984,199.0,84.0,0.0,84.0,MTBD,PBSF,s32,0.32
19985,199.0,85.0,0.0,85.0,BTPP,3-NO2,s9,0.22
19986,199.0,86.0,0.0,86.0,BTMG,PBSF,s18,0.66
19987,199.0,87.0,0.0,87.0,BTMG,PBSF,s17,0.48
19988,199.0,88.0,0.0,88.0,BTMG,PBSF,s32,0.38
19989,199.0,89.0,0.0,89.0,MTBD,3-NO2,s29,0.37
19990,199.0,90.0,0.0,90.0,MTBD,PBSF,s11,0.74
19991,199.0,91.0,0.0,91.0,MTBD,PBSF,s12,0.8
19992,199.0,92.0,0.0,92.0,MTBD,PBSF,s2,0.6
19993,199.0,93.0,0.0,93.0,MTBD,PBSF,s4,0.82
19994,199.0,94.0,0.0,94.0,MTBD,PBSF,s5,0.53
19995,199.0,95.0,0.0,95.0,MTBD,PBSF,s19,0.39
19996,199.0,96.0,0.0,96.0,MTBD,PBSF,s36,0.9
